dataset,seq_len,pred_len,model,norm,alpha,seed,MSE,MAE,RMSE,MAPE,MSPE,dish_init,scaled,prior,features,timestamp
ETTh1,336,336,Informer,revin,0.0,2024,14.6259,2.27526,3.82438,855788.7,447341800000000.0,avg,False,none,M,20260621_064234
ETTh1,336,336,Autoformer,dishts,0.0,2025,14.09789,2.26892,3.75472,878759.4,503856840000000.0,avg,False,none,M,20260621_064702
ETTm2,24,24,Informer,none,0.0,2023,41.27292,4.4956,6.4244,19672590.0,1.2388202e+16,avg,False,none,M,20260621_065408
ETTh1,336,336,Informer,revin,0.0,2025,14.80571,2.29092,3.84782,875118.56,466224900000000.0,avg,False,none,M,20260621_065612
ETTm2,24,24,Informer,none,0.0,2024,99.37305,7.49945,9.9686,34352732.0,3.7599583e+16,avg,False,none,M,20260621_065710
ETTh1,24,24,Informer,dishts,0.0,2023,11.15177,1.85995,3.33943,519841.06,203216110000000.0,avg,False,none,M,20260621_065924
ETTh1,24,24,Informer,dishts,0.0,2024,11.30506,1.87209,3.3623,654473.44,289901640000000.0,avg,False,none,M,20260621_070135
ETTh1,24,24,Informer,dishts,0.0,2025,10.38881,1.75965,3.22317,606602.44,267091950000000.0,avg,False,none,M,20260621_070346
ETTh1,96,96,Informer,dishts,0.0,2023,13.1991,2.09025,3.63306,816285.06,407241500000000.0,avg,False,none,M,20260621_070639
ETTm2,24,24,Informer,none,0.0,2025,21.5987,3.14121,4.64744,20828812.0,1.5233366e+16,avg,False,none,M,20260621_070639
ETTh1,96,96,Informer,dishts,0.0,2024,12.41804,2.03619,3.52392,854907.06,447716420000000.0,avg,False,none,M,20260621_071039
ETTm2,48,48,Informer,none,0.0,2023,93.35983,6.93128,9.66229,31805636.0,3.1362227e+16,avg,False,none,M,20260621_071124
ETTh1,96,96,Informer,dishts,0.0,2025,13.09875,2.07475,3.61922,887389.94,476857270000000.0,avg,False,none,M,20260621_071401
ETTh1,168,168,Informer,dishts,0.0,2023,14.06691,2.15443,3.75059,904311.0,445732540000000.0,avg,False,none,M,20260621_071931
ETTm2,48,48,Informer,none,0.0,2024,136.59702,5.97873,11.68747,25974256.0,2.2965736e+16,avg,False,none,M,20260621_071931
ETTh1,168,168,Informer,dishts,0.0,2024,14.28618,2.18153,3.77971,879020.06,445932970000000.0,avg,False,none,M,20260621_072649
ETTm2,48,48,Informer,none,0.0,2025,55.44165,4.55677,7.44592,13582415.0,6132862000000000.0,avg,False,none,M,20260621_072830
ETTh1,168,168,Informer,dishts,0.0,2025,17.16502,2.35113,4.14307,784098.2,371342670000000.0,avg,False,none,M,20260621_073514
ETTm2,96,96,Informer,none,0.0,2023,77.1704,5.74059,8.78467,26484708.0,2.21923e+16,avg,False,none,M,20260621_073614
ETTm2,96,96,Informer,none,0.0,2024,88.91961,6.30746,9.42972,34070244.0,4.1419355e+16,avg,False,none,M,20260621_074358
ETTh1,336,336,Informer,dishts,0.0,2023,18.05963,2.54461,4.24966,847352.4,416092700000000.0,avg,False,none,M,20260621_074910
ETTm2,96,96,Informer,none,0.0,2025,78.77143,6.411,8.87533,31247856.0,3.027526e+16,avg,False,none,M,20260621_075136
ETTm2,168,168,Informer,none,0.0,2023,126.44584,8.4638,11.24481,30107094.0,2.63574e+16,avg,False,none,M,20260621_080342
ETTh1,336,336,Informer,dishts,0.0,2024,15.50854,2.32791,3.93809,891022.9,403886540000000.0,avg,False,none,M,20260621_080555
ETTm2,168,168,Informer,none,0.0,2024,96.08163,7.32837,9.80212,30003052.0,3.0197846e+16,avg,False,none,M,20260621_081542
ETTh1,336,336,Informer,dishts,0.0,2025,18.07548,2.48572,4.25153,938161.6,423257800000000.0,avg,False,none,M,20260621_082428
ETTm2,168,168,Informer,none,0.0,2025,124.97354,8.12637,11.17916,28069822.0,2.3605437e+16,avg,False,none,M,20260621_082705
ETTh1,24,24,Autoformer,none,0.0,2023,9.2542,1.71143,3.04207,659130.94,301807900000000.0,avg,False,none,M,20260621_083855
ETTh1,24,24,Autoformer,none,0.0,2024,9.65112,1.71126,3.10662,611853.1,262193850000000.0,avg,False,none,M,20260621_084752
ETTh1,24,24,Autoformer,none,0.0,2025,9.2805,1.68871,3.04639,579303.0,258971430000000.0,avg,False,none,M,20260621_085407
ETTh1,96,96,Autoformer,none,0.0,2023,15.46293,2.27797,3.93229,819277.9,392284930000000.0,avg,False,none,M,20260621_090007
ETTh1,96,96,Autoformer,none,0.0,2024,17.2372,2.3734,4.15177,763445.0,344578350000000.0,avg,False,none,M,20260621_090711
ETTm2,336,336,Informer,none,0.0,2023,69.54323,5.27067,8.33926,19159062.0,1.6746842e+16,avg,False,none,M,20260621_091137
ETTh1,96,96,Autoformer,none,0.0,2025,13.36209,2.10145,3.65542,804590.0,375526200000000.0,avg,False,none,M,20260621_091410
ETTh1,168,168,Autoformer,none,0.0,2023,17.62823,2.42309,4.1986,912601.7,456169050000000.0,avg,False,none,M,20260621_092608
ETTh1,168,168,Autoformer,none,0.0,2024,17.21776,2.4176,4.14943,871920.2,407451970000000.0,avg,False,none,M,20260621_094333
ETTh1,168,168,Autoformer,none,0.0,2025,15.4341,2.31855,3.92863,865007.56,411409450000000.0,avg,False,none,M,20260621_095618
ETTm2,336,336,Informer,none,0.0,2024,109.63248,6.34165,10.47055,17516984.0,1.3033178e+16,avg,False,none,M,20260621_095854
ETTh1,336,336,Autoformer,none,0.0,2023,20.56155,2.73931,4.53448,852452.0,375382960000000.0,avg,False,none,M,20260621_101357
ETTh1,336,336,Autoformer,none,0.0,2024,18.48488,2.59681,4.2994,906764.06,440465400000000.0,avg,False,none,M,20260621_103040
ETTh1,336,336,Autoformer,none,0.0,2025,16.95712,2.47699,4.1179,890060.8,379605600000000.0,avg,False,none,M,20260621_104722
ETTm2,336,336,Informer,none,0.0,2025,74.11345,5.52272,8.60892,20095124.0,1.5568298e+16,avg,False,none,M,20260621_104823
ETTh1,24,24,Autoformer,revin,0.0,2023,10.49472,1.75882,3.23956,667091.06,322166070000000.0,avg,False,none,M,20260621_105051
ETTm2,24,24,Informer,revin,0.0,2023,7.02096,1.64916,2.64971,7354975.0,3319034800000000.0,avg,False,none,M,20260621_105247
ETTh1,24,24,Autoformer,revin,0.0,2024,10.53264,1.74539,3.2454,613258.7,296138000000000.0,avg,False,none,M,20260621_105251
ETTh1,24,24,Autoformer,revin,0.0,2025,10.19724,1.73626,3.19331,615213.4,282266400000000.0,avg,False,none,M,20260621_105528
ETTm2,24,24,Informer,revin,0.0,2024,6.95584,1.63289,2.63739,7236023.0,3164683600000000.0,avg,False,none,M,20260621_105813
ETTh1,96,96,Autoformer,revin,0.0,2023,14.25756,2.15309,3.77592,850353.5,407315570000000.0,avg,False,none,M,20260621_110106
ETTm2,24,24,Informer,revin,0.0,2025,6.82958,1.62687,2.61335,7416536.0,3412817300000000.0,avg,False,none,M,20260621_110303
ETTh1,96,96,Autoformer,revin,0.0,2024,12.65037,1.9679,3.55674,796021.94,374845300000000.0,avg,False,none,M,20260621_110644
ETTm2,48,48,Informer,revin,0.0,2023,9.85973,1.9868,3.14002,8840957.0,4216841000000000.0,avg,False,none,M,20260621_110754
ETTh1,96,96,Autoformer,revin,0.0,2025,13.89984,2.12214,3.72825,796597.56,374500950000000.0,avg,False,none,M,20260621_111237
ETTm2,48,48,Informer,revin,0.0,2024,9.44363,1.94589,3.07305,8561712.0,3869496600000000.0,avg,False,none,M,20260621_111245
ETTm2,48,48,Informer,revin,0.0,2025,9.52584,1.95307,3.0864,8427776.0,3713048000000000.0,avg,False,none,M,20260621_111839
ETTm2,96,96,Informer,revin,0.0,2023,11.6588,2.14861,3.4145,9246453.0,4198915700000000.0,avg,False,none,M,20260621_112629
ETTh1,168,168,Autoformer,revin,0.0,2023,15.2249,2.21125,3.90191,935936.6,471826180000000.0,avg,False,none,M,20260621_112929
ETTm2,96,96,Informer,revin,0.0,2024,11.27942,2.13785,3.35848,9312930.0,4201610800000000.0,avg,False,none,M,20260621_113412
ETTh1,168,168,Autoformer,revin,0.0,2024,14.31345,2.19407,3.78331,952004.75,484959900000000.0,avg,False,none,M,20260621_113959
ETTm2,96,96,Informer,revin,0.0,2025,12.40409,2.1985,3.52194,11129911.0,5828501000000000.0,avg,False,none,M,20260621_114156
ETTh1,168,168,Autoformer,revin,0.0,2025,14.11737,2.16745,3.75731,919614.1,466188700000000.0,avg,False,none,M,20260621_115146
ETTm2,168,168,Informer,revin,0.0,2023,15.83867,2.53143,3.97978,9063478.0,3844927500000000.0,avg,False,none,M,20260621_115529
ETTm2,168,168,Informer,revin,0.0,2024,15.28008,2.47272,3.90897,10583960.0,5129398000000000.0,avg,False,none,M,20260621_120857
ETTh1,336,336,Autoformer,revin,0.0,2023,12.44812,2.14919,3.52819,864075.2,389646980000000.0,avg,False,none,M,20260621_120918
ETTm2,168,168,Informer,revin,0.0,2025,16.08942,2.46117,4.01116,9739007.0,4914711000000000.0,avg,False,none,M,20260621_122347
ETTh1,336,336,Autoformer,revin,0.0,2024,13.17513,2.17642,3.62976,901735.44,426243200000000.0,avg,False,none,M,20260621_122651
ETTm2,336,336,Informer,revin,0.0,2023,21.76116,3.04287,4.66489,9570691.0,4403690400000000.0,avg,False,none,M,20260621_124925
ETTh1,336,336,Autoformer,revin,0.0,2025,13.0633,2.18717,3.61432,830148.06,406670520000000.0,avg,False,none,M,20260621_125803
ETTh1,24,24,Autoformer,dishts,0.0,2023,9.86819,1.69399,3.14137,636192.2,302333960000000.0,avg,False,none,M,20260621_130310
ETTh1,24,24,Autoformer,dishts,0.0,2024,9.38683,1.63741,3.06379,603713.7,281318930000000.0,avg,False,none,M,20260621_130844
ETTh1,24,24,Autoformer,dishts,0.0,2025,10.13792,1.71808,3.18401,566679.8,260609170000000.0,avg,False,none,M,20260621_131323
ETTm2,336,336,Informer,revin,0.0,2024,21.98269,3.0252,4.68857,10506886.0,5413313000000000.0,avg,False,none,M,20260621_131945
ETTh1,96,96,Autoformer,dishts,0.0,2023,15.69381,2.19435,3.96154,858541.3,434466140000000.0,avg,False,none,M,20260621_131954
ETTh1,96,96,Autoformer,dishts,0.0,2024,12.40999,1.96872,3.52278,748747.56,341795200000000.0,avg,False,none,M,20260621_132659
ETTh1,96,96,Autoformer,dishts,0.0,2025,12.41788,1.98667,3.5239,747029.3,366384000000000.0,avg,False,none,M,20260621_133404
ETTh1,168,168,Autoformer,dishts,0.0,2023,12.69605,2.07316,3.56315,824481.4,393506300000000.0,avg,False,none,M,20260621_135229
ETTm2,336,336,Informer,revin,0.0,2025,25.43321,3.24279,5.04313,10408924.0,5477002400000000.0,avg,False,none,M,20260621_140647
ETTh1,168,168,Autoformer,dishts,0.0,2024,11.92676,2.012,3.45352,888265.1,452363000000000.0,avg,False,none,M,20260621_141028
ETTm2,24,24,Informer,dishts,0.0,2023,6.97767,1.68842,2.64153,7273578.0,3215570600000000.0,avg,False,none,M,20260621_141321
ETTm2,24,24,Informer,dishts,0.0,2024,6.92627,1.64972,2.63178,7252361.0,3130117100000000.0,avg,False,none,M,20260621_142303
ETTh1,168,168,Autoformer,dishts,0.0,2025,13.83101,2.11042,3.71901,843258.94,417899680000000.0,avg,False,none,M,20260621_142535
ETTm2,24,24,Informer,dishts,0.0,2025,6.55811,1.60194,2.56088,8073089.5,3578559500000000.0,avg,False,none,M,20260621_143523
ETTm2,48,48,Informer,dishts,0.0,2023,9.60656,1.98943,3.09945,8692857.0,3961186300000000.0,avg,False,none,M,20260621_144115
ETTh1,336,336,Autoformer,dishts,0.0,2023,19.49109,2.55186,4.41487,990776.4,554738350000000.0,avg,False,none,M,20260621_144358
ETTm2,48,48,Informer,dishts,0.0,2024,8.93361,1.93701,2.98891,8382776.5,3677650800000000.0,avg,False,none,M,20260621_144702
ETTm2,48,48,Informer,dishts,0.0,2025,9.60212,1.98484,3.09873,9770521.0,4709767000000000.0,avg,False,none,M,20260621_145444
ETTh1,336,336,Autoformer,dishts,0.0,2024,13.02255,2.15619,3.60868,922082.44,474284040000000.0,avg,False,none,M,20260621_150118
ETTm2,96,96,Informer,dishts,0.0,2023,11.35427,2.13492,3.36961,11160101.0,5505005600000000.0,avg,False,none,M,20260621_150702
ETTm2,96,96,Informer,dishts,0.0,2024,12.4139,2.29873,3.52334,9642148.0,4318987200000000.0,avg,False,none,M,20260621_151541
ETTh1,336,336,Autoformer,dishts,0.0,2025,11.94736,2.08415,3.4565,847300.2,432762550000000.0,avg,False,none,M,20260621_151801
ETTh1,24,24,NBEATS,none,0.0,2023,8.31636,1.49577,2.88381,605241.1,287134400000000.0,avg,False,none,M,20260621_151842
ETTh1,24,24,NBEATS,none,0.0,2024,8.38179,1.49972,2.89513,634585.8,303123800000000.0,avg,False,none,M,20260621_151932
ETTh1,24,24,NBEATS,none,0.0,2025,8.30383,1.49851,2.88164,616022.75,290969600000000.0,avg,False,none,M,20260621_152023
ETTh1,96,96,NBEATS,none,0.0,2023,10.00481,1.7662,3.16304,779647.4,375429330000000.0,avg,False,none,M,20260621_152052
ETTm2,96,96,Informer,dishts,0.0,2025,12.39279,2.24321,3.52034,11226457.0,5350609600000000.0,avg,False,none,M,20260621_152114
ETTh1,96,96,NBEATS,none,0.0,2024,9.82483,1.74842,3.13446,774343.1,388369130000000.0,avg,False,none,M,20260621_152125
ETTh1,96,96,NBEATS,none,0.0,2025,9.79295,1.74044,3.12937,804012.9,418196770000000.0,avg,False,none,M,20260621_152203
ETTh1,168,168,NBEATS,none,0.0,2023,10.83501,1.87613,3.29166,914174.06,488025960000000.0,avg,False,none,M,20260621_152236
ETTh1,168,168,NBEATS,none,0.0,2024,10.7061,1.85726,3.27202,873746.94,442313350000000.0,avg,False,none,M,20260621_152309
ETTh1,168,168,NBEATS,none,0.0,2025,10.89275,1.8543,3.30042,898533.2,479607350000000.0,avg,False,none,M,20260621_152349
ETTh1,336,336,NBEATS,none,0.0,2023,10.64132,1.91946,3.2621,911923.44,460708160000000.0,avg,False,none,M,20260621_152438
ETTh1,336,336,NBEATS,none,0.0,2024,11.12227,1.97088,3.33501,882157.9,462322300000000.0,avg,False,none,M,20260621_152536
ETTh1,336,336,NBEATS,none,0.0,2025,10.3683,1.92834,3.21998,885261.4,426667000000000.0,avg,False,none,M,20260621_152620
ETTh1,24,24,NBEATS,revin,0.0,2023,8.43576,1.48396,2.90444,581705.56,291246500000000.0,avg,False,none,M,20260621_152700
ETTh1,24,24,NBEATS,revin,0.0,2024,8.4838,1.49812,2.9127,595976.7,294983960000000.0,avg,False,none,M,20260621_152742
ETTh1,24,24,NBEATS,revin,0.0,2025,8.4302,1.47419,2.90348,608096.2,305904800000000.0,avg,False,none,M,20260621_152828
ETTm2,168,168,Informer,dishts,0.0,2023,17.50423,2.74697,4.18381,9758156.0,3902562200000000.0,avg,False,none,M,20260621_152901
ETTh1,96,96,NBEATS,revin,0.0,2023,10.17978,1.75509,3.19058,781867.75,409576740000000.0,avg,False,none,M,20260621_152901
ETTh1,96,96,NBEATS,revin,0.0,2024,10.26856,1.76619,3.20446,741236.44,375498050000000.0,avg,False,none,M,20260621_152931
ETTh1,96,96,NBEATS,revin,0.0,2025,10.21849,1.76827,3.19664,758500.1,380793980000000.0,avg,False,none,M,20260621_153001
ETTh1,168,168,NBEATS,revin,0.0,2023,10.81582,1.84825,3.28874,832884.2,437580530000000.0,avg,False,none,M,20260621_153033
ETTh1,168,168,NBEATS,revin,0.0,2024,11.10468,1.88971,3.33237,850481.75,441331240000000.0,avg,False,none,M,20260621_153107
ETTh1,168,168,NBEATS,revin,0.0,2025,10.89752,1.85626,3.30114,830118.56,430510270000000.0,avg,False,none,M,20260621_153137
ETTh1,336,336,NBEATS,revin,0.0,2023,10.66901,1.96135,3.26634,827914.56,399265430000000.0,avg,False,none,M,20260621_153224
ETTh1,336,336,NBEATS,revin,0.0,2024,10.58682,1.95457,3.25374,806265.2,375928250000000.0,avg,False,none,M,20260621_153311
ETTh1,336,336,NBEATS,revin,0.0,2025,10.61168,1.95199,3.25756,821881.6,381391250000000.0,avg,False,none,M,20260621_153348
ETTh1,24,24,NBEATS,dishts,0.0,2023,8.14883,1.48216,2.85462,602738.6,279123350000000.0,avg,False,none,M,20260621_153426
ETTh1,24,24,NBEATS,dishts,0.0,2024,8.13903,1.5088,2.8529,583441.94,251827460000000.0,avg,False,none,M,20260621_153510
ETTh1,24,24,NBEATS,dishts,0.0,2025,8.11304,1.49524,2.84834,613314.8,278778340000000.0,avg,False,none,M,20260621_153551
ETTh1,96,96,NBEATS,dishts,0.0,2023,9.88145,1.74418,3.14348,791880.06,413459220000000.0,avg,False,none,M,20260621_153618
ETTm2,168,168,Informer,dishts,0.0,2024,18.35621,2.77677,4.28441,9636623.0,4108604000000000.0,avg,False,none,M,20260621_153644
ETTh1,96,96,NBEATS,dishts,0.0,2024,10.04508,1.76003,3.1694,806109.56,423083100000000.0,avg,False,none,M,20260621_153649
ETTh1,96,96,NBEATS,dishts,0.0,2025,9.80956,1.75241,3.13202,819587.0,441562600000000.0,avg,False,none,M,20260621_153725
ETTh1,168,168,NBEATS,dishts,0.0,2023,10.5079,1.83461,3.24159,808244.5,419153140000000.0,avg,False,none,M,20260621_153755
ETTh1,168,168,NBEATS,dishts,0.0,2024,10.93574,1.86662,3.30692,865163.1,439581000000000.0,avg,False,none,M,20260621_153829
ETTh1,168,168,NBEATS,dishts,0.0,2025,11.0905,1.9008,3.33024,801588.0,393304450000000.0,avg,False,none,M,20260621_153855
ETTh1,336,336,NBEATS,dishts,0.0,2023,10.26373,1.93239,3.20371,816899.25,395765830000000.0,avg,False,none,M,20260621_153942
ETTh1,336,336,NBEATS,dishts,0.0,2024,10.41671,1.94921,3.22749,827772.9,399058700000000.0,avg,False,none,M,20260621_154029
ETTh1,336,336,NBEATS,dishts,0.0,2025,10.36772,1.95381,3.2199,811246.5,398085000000000.0,avg,False,none,M,20260621_154118
ETTm2,168,168,Informer,dishts,0.0,2025,16.38926,2.65825,4.04837,11160572.0,5393689700000000.0,avg,False,none,M,20260621_154516
ETTm2,24,24,Informer,none,0.0,2023,18.02479,2.90201,4.24556,10862755.0,4659201500000000.0,avg,False,none,M,20260621_160109
ETTm2,336,336,Informer,dishts,0.0,2023,19.17553,2.82013,4.37899,9993986.0,4737956700000000.0,avg,False,none,M,20260621_160531
ETTm2,24,24,Informer,none,0.0,2024,36.99576,3.76353,6.08241,16345482.0,9343978000000000.0,avg,False,none,M,20260621_162344
ETTm2,336,336,Informer,dishts,0.0,2024,22.52034,2.96795,4.74556,13912966.0,9485509000000000.0,avg,False,none,M,20260621_164033
ETTm2,24,24,Informer,none,0.0,2025,31.22731,3.7316,5.58814,19418316.0,1.3475106e+16,avg,False,none,M,20260621_164201
ETTm2,96,96,Informer,none,0.0,2023,31.73507,3.88572,5.63339,20926196.0,1.4269601e+16,avg,False,none,M,20260621_170702
ETTm2,336,336,Informer,dishts,0.0,2025,21.79343,2.98387,4.66834,11052245.0,5707590000000000.0,avg,False,none,M,20260621_172828
ETTm2,96,96,Informer,none,0.0,2024,31.00297,3.90694,5.56803,11997440.0,6707419300000000.0,avg,False,none,M,20260621_173406
ETTm2,24,24,Autoformer,none,0.0,2023,7.33764,1.76968,2.70881,7681418.0,3115909400000000.0,avg,False,none,M,20260621_173749
ETTm2,24,24,Autoformer,none,0.0,2024,6.59778,1.66332,2.56862,7195047.5,2656457000000000.0,avg,False,none,M,20260621_175034
ETTm2,96,96,Informer,none,0.0,2025,25.85934,3.36707,5.08521,18577232.0,1.1999691e+16,avg,False,none,M,20260621_175751
ETTm2,24,24,Autoformer,none,0.0,2025,7.06752,1.72493,2.65848,7453655.0,2973480500000000.0,avg,False,none,M,20260621_180157
ETTm2,168,168,Informer,none,0.0,2023,31.10766,3.8206,5.57742,19219056.0,1.2420612e+16,avg,False,none,M,20260621_182249
ETTm2,48,48,Autoformer,none,0.0,2023,9.87475,2.05028,3.14241,9346466.0,4155328500000000.0,avg,False,none,M,20260621_183311
ETTm2,48,48,Autoformer,none,0.0,2024,9.69084,2.02291,3.11301,8595325.0,3673310200000000.0,avg,False,none,M,20260621_185156
ETTm2,48,48,Autoformer,none,0.0,2025,9.80068,2.03613,3.1306,8982387.0,3913769000000000.0,avg,False,none,M,20260621_191455
ETTm2,168,168,Informer,none,0.0,2024,46.08174,4.49548,6.78835,18319730.0,1.3547655e+16,avg,False,none,M,20260621_191842
ETTm2,96,96,Autoformer,none,0.0,2023,11.68111,2.19985,3.41776,9809133.0,4343155500000000.0,avg,False,none,M,20260621_193833
ETTm2,168,168,Informer,none,0.0,2025,27.26688,3.49424,5.22177,14314720.0,7682219000000000.0,avg,False,none,M,20260621_195322
ETTm2,96,96,Autoformer,none,0.0,2024,12.71351,2.28833,3.5656,9261144.0,4109976300000000.0,avg,False,none,M,20260621_195545
ETTm2,96,96,Autoformer,none,0.0,2025,11.65872,2.18399,3.41449,9403795.0,4109762400000000.0,avg,False,none,M,20260621_201916
ETTm2,336,336,Informer,none,0.0,2023,38.01622,4.16053,6.16573,18398792.0,1.2971258e+16,avg,False,none,M,20260621_205015
ETTm2,168,168,Autoformer,none,0.0,2023,15.37033,2.50358,3.9205,9761453.0,4333508000000000.0,avg,False,none,M,20260621_211301
ETTm2,168,168,Autoformer,none,0.0,2024,15.49872,2.51896,3.93684,10477025.0,4914615000000000.0,avg,False,none,M,20260621_214026
ETTm2,336,336,Informer,none,0.0,2024,62.23321,5.14095,7.8888,21580872.0,1.883657e+16,avg,False,none,M,20260621_220113
ETTm2,168,168,Autoformer,none,0.0,2025,14.42882,2.44129,3.79853,10994903.0,5222848300000000.0,avg,False,none,M,20260621_221049
ETTm2,336,336,Informer,none,0.0,2025,62.73233,5.0132,7.92037,13744774.0,8499030000000000.0,avg,False,none,M,20260621_224819
ETTm2,24,24,Informer,revin,0.0,2023,6.79585,1.61717,2.60688,7052900.0,3172835400000000.0,avg,False,none,M,20260621_230008
ETTm2,336,336,Autoformer,none,0.0,2023,19.36921,2.82291,4.40105,9360700.0,4032622600000000.0,avg,False,none,M,20260621_230849
ETTm2,24,24,Informer,revin,0.0,2024,7.01151,1.66107,2.64793,8243531.0,3964101000000000.0,avg,False,none,M,20260621_231049
ETTm2,24,24,Informer,revin,0.0,2025,6.91057,1.64248,2.6288,6839630.0,3004683700000000.0,avg,False,none,M,20260621_232117
ETTm2,96,96,Informer,revin,0.0,2023,11.71984,2.18623,3.42342,9056463.0,3829251000000000.0,avg,False,none,M,20260621_233456
ETTm2,96,96,Informer,revin,0.0,2024,14.67684,2.26189,3.83104,10699780.0,5541900500000000.0,avg,False,none,M,20260621_235518
ETTm2,96,96,Informer,revin,0.0,2025,11.76746,2.21215,3.43037,8584901.0,3512637700000000.0,avg,False,none,M,20260622_000753
ETTm2,336,336,Autoformer,none,0.0,2024,18.5456,2.73633,4.30646,9620806.0,4235693500000000.0,avg,False,none,M,20260622_001949
ETTm2,168,168,Informer,revin,0.0,2023,14.2133,2.42811,3.77005,8897705.0,3670130000000000.0,avg,False,none,M,20260622_002505
ETTm2,168,168,Informer,revin,0.0,2024,16.89959,2.65931,4.11091,8421515.0,3318671300000000.0,avg,False,none,M,20260622_004242
ETTm2,168,168,Informer,revin,0.0,2025,14.45104,2.42173,3.80145,9715111.0,4417461600000000.0,avg,False,none,M,20260622_010010
ETTm2,336,336,Informer,revin,0.0,2023,21.18088,3.02817,4.60227,9860117.0,4657501700000000.0,avg,False,none,M,20260622_013318
ETTm2,336,336,Informer,revin,0.0,2024,29.8514,3.52994,5.46364,14371125.0,9684181000000000.0,avg,False,none,M,20260622_022105
ETTm2,336,336,Autoformer,none,0.0,2025,19.52654,2.83075,4.41888,9389178.0,4061956200000000.0,avg,False,none,M,20260622_024000
ETTm2,24,24,Autoformer,revin,0.0,2023,7.56527,1.72525,2.7505,6877859.5,3028946200000000.0,avg,False,none,M,20260622_025038
ETTm2,336,336,Informer,revin,0.0,2025,33.71387,3.78968,5.80636,11836616.0,8351702400000000.0,avg,False,none,M,20260622_025724
ETTm2,24,24,Informer,dishts,0.0,2023,6.77823,1.65336,2.6035,7756144.5,3558429300000000.0,avg,False,none,M,20260622_030520
ETTm2,24,24,Autoformer,revin,0.0,2024,7.26147,1.6857,2.69471,6521661.0,2810265800000000.0,avg,False,none,M,20260622_030554
ETTm2,24,24,Autoformer,revin,0.0,2025,7.59698,1.7582,2.75626,6646320.5,2871372500000000.0,avg,False,none,M,20260622_031048
ETTm2,24,24,Informer,dishts,0.0,2024,6.63649,1.61903,2.57614,7051606.0,3091466500000000.0,avg,False,none,M,20260622_031348
ETTm2,24,24,Informer,dishts,0.0,2025,6.88273,1.63403,2.6235,7436797.0,3270451400000000.0,avg,False,none,M,20260622_032435
ETTm2,48,48,Autoformer,revin,0.0,2023,10.47016,2.06396,3.23576,9478225.0,4566771600000000.0,avg,False,none,M,20260622_032634
ETTm2,96,96,Informer,dishts,0.0,2023,12.0902,2.26108,3.4771,8968574.0,3924159000000000.0,avg,False,none,M,20260622_033506
ETTm2,48,48,Autoformer,revin,0.0,2024,10.39202,2.06769,3.22367,8492127.0,3889409400000000.0,avg,False,none,M,20260622_034320
ETTm2,96,96,Informer,dishts,0.0,2024,10.81338,2.11781,3.28837,10868670.0,5343502500000000.0,avg,False,none,M,20260622_034542
ETTm2,48,48,Autoformer,revin,0.0,2025,10.4479,2.08692,3.23232,8864534.0,4062873000000000.0,avg,False,none,M,20260622_035615
ETTm2,96,96,Informer,dishts,0.0,2025,11.88709,2.20684,3.44777,10576542.0,5031579000000000.0,avg,False,none,M,20260622_035619
ETTm2,96,96,Autoformer,revin,0.0,2023,12.07296,2.20147,3.47462,9286987.0,4262091700000000.0,avg,False,none,M,20260622_041551
ETTm2,168,168,Informer,dishts,0.0,2023,16.39896,2.65345,4.04956,10270638.0,4520572000000000.0,avg,False,none,M,20260622_041817
ETTm2,168,168,Informer,dishts,0.0,2024,16.26876,2.62345,4.03346,10175790.0,4482371200000000.0,avg,False,none,M,20260622_043433
ETTm2,96,96,Autoformer,revin,0.0,2024,11.38541,2.17623,3.37423,8649441.0,3765813400000000.0,avg,False,none,M,20260622_043914
ETTm2,168,168,Informer,dishts,0.0,2025,15.73221,2.5816,3.96638,10268366.0,4601198500000000.0,avg,False,none,M,20260622_045211
ETTm2,96,96,Autoformer,revin,0.0,2025,12.88934,2.30363,3.59017,9849368.0,4592141500000000.0,avg,False,none,M,20260622_045830
ETTm2,168,168,Autoformer,revin,0.0,2023,14.60756,2.41751,3.82198,10528921.0,4949460700000000.0,avg,False,none,M,20260622_052931
ETTm2,336,336,Informer,dishts,0.0,2023,20.41895,2.94967,4.51873,11074389.0,5557817000000000.0,avg,False,none,M,20260622_053930
ETTm2,168,168,Autoformer,revin,0.0,2024,15.52613,2.49302,3.94032,10568909.0,5071011000000000.0,avg,False,none,M,20260622_055644
ETTm2,336,336,Informer,dishts,0.0,2024,18.75421,2.79734,4.33061,12058094.0,6576863600000000.0,avg,False,none,M,20260622_062134
ETTm2,168,168,Autoformer,revin,0.0,2025,15.70954,2.53292,3.96353,10122838.0,4555042600000000.0,avg,False,none,M,20260622_062711
ETTm2,336,336,Informer,dishts,0.0,2025,24.35517,3.07074,4.9351,13725273.0,9078430000000000.0,avg,False,none,M,20260622_070017
ETTm2,24,24,Autoformer,none,0.0,2023,7.2018,1.73238,2.68362,7763400.5,3228377000000000.0,avg,False,none,M,20260622_071716
ETTm2,336,336,Autoformer,revin,0.0,2023,19.25606,2.78067,4.38817,11029831.0,5537679600000000.0,avg,False,none,M,20260622_071914
ETTm2,24,24,Autoformer,none,0.0,2024,6.777,1.66142,2.60327,7401356.5,3037556800000000.0,avg,False,none,M,20260622_073901
